od620,row,column,hour,testid,media,taxa,well,experiment,hour.exp,sp_id,bac_sp,sp_full
0.372,D,8,28,446,13d-Keratin,blank,D8,6,28,NA,NA,NA - NA
0.371,A,9,28,446,13d-Keratin,Sp.1,A9,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.441,B,9,28,446,13d-Keratin,Sp.2,B9,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.52,C,9,28,446,13d-Keratin,Sp.3,C9,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.383,D,9,28,446,13d-Keratin,blank,D9,6,28,NA,NA,NA - NA
0.374,A,1,28,446,5d-Keratin,Sp.1,A1,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.452,B,1,28,446,5d-Keratin,Sp.2,B1,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.555,C,1,28,446,5d-Keratin,Sp.3,C1,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.365,D,1,28,446,5d-Keratin,blank,D1,6,28,NA,NA,NA - NA
0.338,A,2,28,446,5d-Keratin,Sp.1,A2,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.437,B,2,28,446,5d-Keratin,Sp.2,B2,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.536,C,2,28,446,5d-Keratin,Sp.3,C2,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.347,D,2,28,446,5d-Keratin,blank,D2,6,28,NA,NA,NA - NA
0.332,A,3,28,446,5d-Keratin,Sp.1,A3,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.444,B,3,28,446,5d-Keratin,Sp.2,B3,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.547,C,3,28,446,5d-Keratin,Sp.3,C3,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.349,D,3,28,446,5d-Keratin,blank,D3,6,28,NA,NA,NA - NA
0.352,A,4,28,446,9d-Keratin,Sp.1,A4,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.429,B,4,28,446,9d-Keratin,Sp.2,B4,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.599,C,4,28,446,9d-Keratin,Sp.3,C4,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.356,D,4,28,446,9d-Keratin,blank,D4,6,28,NA,NA,NA - NA
0.346,A,5,28,446,9d-Keratin,Sp.1,A5,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.418,B,5,28,446,9d-Keratin,Sp.2,B5,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.617,C,5,28,446,9d-Keratin,Sp.3,C5,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.346,D,5,28,446,9d-Keratin,blank,D5,6,28,NA,NA,NA - NA
0.352,A,6,28,446,9d-Keratin,Sp.1,A6,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.421,B,6,28,446,9d-Keratin,Sp.2,B6,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.625,C,6,28,446,9d-Keratin,Sp.3,C6,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.373,D,6,28,446,9d-Keratin,blank,D6,6,28,NA,NA,NA - NA
0.221,E,1,28,446,M9,blank,E1,6,28,NA,NA,NA - NA
0.218,F,1,28,446,M9,Sp.1,F1,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.224,G,1,28,446,M9,Sp.2,G1,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.252,H,1,28,446,M9,Sp.3,H1,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.266,E,2,28,446,M9,blank,E2,6,28,NA,NA,NA - NA
0.263,F,2,28,446,M9,Sp.1,F2,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.225,G,2,28,446,M9,Sp.2,G2,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.27,H,2,28,446,M9,Sp.3,H2,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.272,E,3,28,446,M9,blank,E3,6,28,NA,NA,NA - NA
0.242,F,3,28,446,M9,Sp.1,F3,6,28,EKS17.29,need 16S,EKS17.29 - need 16S
0.232,G,3,28,446,M9,Sp.2,G3,6,28,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.29,H,3,28,446,M9,Sp.3,H3,6,28,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.353,A,10,29,446,1%-Keratin,Sp.1,A10,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.373,B,10,29,446,1%-Keratin,Sp.2,B10,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.366,C,10,29,446,1%-Keratin,Sp.3,C10,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.361,D,10,29,446,1%-Keratin,blank,D10,6,29,NA,NA,NA - NA
0.36,A,11,29,446,1%-Keratin,Sp.1,A11,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.36,B,11,29,446,1%-Keratin,Sp.2,B11,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.378,C,11,29,446,1%-Keratin,Sp.3,C11,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.366,D,11,29,446,1%-Keratin,blank,D11,6,29,NA,NA,NA - NA
0.387,A,12,29,446,1%-Keratin,Sp.1,A12,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.36,B,12,29,446,1%-Keratin,Sp.2,B12,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.382,C,12,29,446,1%-Keratin,Sp.3,C12,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.375,D,12,29,446,1%-Keratin,blank,D12,6,29,NA,NA,NA - NA
0.371,A,7,29,446,13d-Keratin,Sp.1,A7,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.462,B,7,29,446,13d-Keratin,Sp.2,B7,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.538,C,7,29,446,13d-Keratin,Sp.3,C7,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.363,D,7,29,446,13d-Keratin,blank,D7,6,29,NA,NA,NA - NA
0.356,A,8,29,446,13d-Keratin,Sp.1,A8,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.443,B,8,29,446,13d-Keratin,Sp.2,B8,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.524,C,8,29,446,13d-Keratin,Sp.3,C8,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.371,D,8,29,446,13d-Keratin,blank,D8,6,29,NA,NA,NA - NA
0.37,A,9,29,446,13d-Keratin,Sp.1,A9,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.45,B,9,29,446,13d-Keratin,Sp.2,B9,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.518,C,9,29,446,13d-Keratin,Sp.3,C9,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.382,D,9,29,446,13d-Keratin,blank,D9,6,29,NA,NA,NA - NA
0.373,A,1,29,446,5d-Keratin,Sp.1,A1,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.471,B,1,29,446,5d-Keratin,Sp.2,B1,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.568,C,1,29,446,5d-Keratin,Sp.3,C1,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.362,D,1,29,446,5d-Keratin,blank,D1,6,29,NA,NA,NA - NA
0.346,A,2,29,446,5d-Keratin,Sp.1,A2,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.451,B,2,29,446,5d-Keratin,Sp.2,B2,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.546,C,2,29,446,5d-Keratin,Sp.3,C2,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.349,D,2,29,446,5d-Keratin,blank,D2,6,29,NA,NA,NA - NA
0.334,A,3,29,446,5d-Keratin,Sp.1,A3,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.462,B,3,29,446,5d-Keratin,Sp.2,B3,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.557,C,3,29,446,5d-Keratin,Sp.3,C3,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.35,D,3,29,446,5d-Keratin,blank,D3,6,29,NA,NA,NA - NA
0.354,A,4,29,446,9d-Keratin,Sp.1,A4,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.437,B,4,29,446,9d-Keratin,Sp.2,B4,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.612,C,4,29,446,9d-Keratin,Sp.3,C4,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.354,D,4,29,446,9d-Keratin,blank,D4,6,29,NA,NA,NA - NA
0.345,A,5,29,446,9d-Keratin,Sp.1,A5,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.427,B,5,29,446,9d-Keratin,Sp.2,B5,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.622,C,5,29,446,9d-Keratin,Sp.3,C5,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.345,D,5,29,446,9d-Keratin,blank,D5,6,29,NA,NA,NA - NA
0.355,A,6,29,446,9d-Keratin,Sp.1,A6,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.426,B,6,29,446,9d-Keratin,Sp.2,B6,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.627,C,6,29,446,9d-Keratin,Sp.3,C6,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.373,D,6,29,446,9d-Keratin,blank,D6,6,29,NA,NA,NA - NA
0.221,E,1,29,446,M9,blank,E1,6,29,NA,NA,NA - NA
0.214,F,1,29,446,M9,Sp.1,F1,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.213,G,1,29,446,M9,Sp.2,G1,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.252,H,1,29,446,M9,Sp.3,H1,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.271,E,2,29,446,M9,blank,E2,6,29,NA,NA,NA - NA
0.257,F,2,29,446,M9,Sp.1,F2,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.229,G,2,29,446,M9,Sp.2,G2,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.268,H,2,29,446,M9,Sp.3,H2,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.267,E,3,29,446,M9,blank,E3,6,29,NA,NA,NA - NA
0.237,F,3,29,446,M9,Sp.1,F3,6,29,EKS17.29,need 16S,EKS17.29 - need 16S
0.242,G,3,29,446,M9,Sp.2,G3,6,29,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.288,H,3,29,446,M9,Sp.3,H3,6,29,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.352,A,10,30,446,1%-Keratin,Sp.1,A10,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.375,B,10,30,446,1%-Keratin,Sp.2,B10,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.369,C,10,30,446,1%-Keratin,Sp.3,C10,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.362,D,10,30,446,1%-Keratin,blank,D10,6,30,NA,NA,NA - NA
0.362,A,11,30,446,1%-Keratin,Sp.1,A11,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.361,B,11,30,446,1%-Keratin,Sp.2,B11,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.38,C,11,30,446,1%-Keratin,Sp.3,C11,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.373,D,11,30,446,1%-Keratin,blank,D11,6,30,NA,NA,NA - NA
0.382,A,12,30,446,1%-Keratin,Sp.1,A12,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.364,B,12,30,446,1%-Keratin,Sp.2,B12,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.381,C,12,30,446,1%-Keratin,Sp.3,C12,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.379,D,12,30,446,1%-Keratin,blank,D12,6,30,NA,NA,NA - NA
0.373,A,7,30,446,13d-Keratin,Sp.1,A7,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.474,B,7,30,446,13d-Keratin,Sp.2,B7,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.539,C,7,30,446,13d-Keratin,Sp.3,C7,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.366,D,7,30,446,13d-Keratin,blank,D7,6,30,NA,NA,NA - NA
0.358,A,8,30,446,13d-Keratin,Sp.1,A8,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.454,B,8,30,446,13d-Keratin,Sp.2,B8,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.526,C,8,30,446,13d-Keratin,Sp.3,C8,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.374,D,8,30,446,13d-Keratin,blank,D8,6,30,NA,NA,NA - NA
0.373,A,9,30,446,13d-Keratin,Sp.1,A9,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.463,B,9,30,446,13d-Keratin,Sp.2,B9,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.522,C,9,30,446,13d-Keratin,Sp.3,C9,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.385,D,9,30,446,13d-Keratin,blank,D9,6,30,NA,NA,NA - NA
0.373,A,1,30,446,5d-Keratin,Sp.1,A1,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.488,B,1,30,446,5d-Keratin,Sp.2,B1,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.579,C,1,30,446,5d-Keratin,Sp.3,C1,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.365,D,1,30,446,5d-Keratin,blank,D1,6,30,NA,NA,NA - NA
0.34,A,2,30,446,5d-Keratin,Sp.1,A2,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.469,B,2,30,446,5d-Keratin,Sp.2,B2,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.559,C,2,30,446,5d-Keratin,Sp.3,C2,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.35,D,2,30,446,5d-Keratin,blank,D2,6,30,NA,NA,NA - NA
0.335,A,3,30,446,5d-Keratin,Sp.1,A3,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.478,B,3,30,446,5d-Keratin,Sp.2,B3,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.569,C,3,30,446,5d-Keratin,Sp.3,C3,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.351,D,3,30,446,5d-Keratin,blank,D3,6,30,NA,NA,NA - NA
0.352,A,4,30,446,9d-Keratin,Sp.1,A4,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.45,B,4,30,446,9d-Keratin,Sp.2,B4,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.62,C,4,30,446,9d-Keratin,Sp.3,C4,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.359,D,4,30,446,9d-Keratin,blank,D4,6,30,NA,NA,NA - NA
0.347,A,5,30,446,9d-Keratin,Sp.1,A5,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.444,B,5,30,446,9d-Keratin,Sp.2,B5,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.629,C,5,30,446,9d-Keratin,Sp.3,C5,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.348,D,5,30,446,9d-Keratin,blank,D5,6,30,NA,NA,NA - NA
0.355,A,6,30,446,9d-Keratin,Sp.1,A6,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.441,B,6,30,446,9d-Keratin,Sp.2,B6,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.632,C,6,30,446,9d-Keratin,Sp.3,C6,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.375,D,6,30,446,9d-Keratin,blank,D6,6,30,NA,NA,NA - NA
0.219,E,1,30,446,M9,blank,E1,6,30,NA,NA,NA - NA
0.214,F,1,30,446,M9,Sp.1,F1,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.231,G,1,30,446,M9,Sp.2,G1,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.247,H,1,30,446,M9,Sp.3,H1,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.266,E,2,30,446,M9,blank,E2,6,30,NA,NA,NA - NA
0.26,F,2,30,446,M9,Sp.1,F2,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.217,G,2,30,446,M9,Sp.2,G2,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.268,H,2,30,446,M9,Sp.3,H2,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.266,E,3,30,446,M9,blank,E3,6,30,NA,NA,NA - NA
0.241,F,3,30,446,M9,Sp.1,F3,6,30,EKS17.29,need 16S,EKS17.29 - need 16S
0.236,G,3,30,446,M9,Sp.2,G3,6,30,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.298,H,3,30,446,M9,Sp.3,H3,6,30,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.355,A,10,31,446,1%-Keratin,Sp.1,A10,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.374,B,10,31,446,1%-Keratin,Sp.2,B10,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.37,C,10,31,446,1%-Keratin,Sp.3,C10,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.363,D,10,31,446,1%-Keratin,blank,D10,6,31,NA,NA,NA - NA
0.361,A,11,31,446,1%-Keratin,Sp.1,A11,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.36,B,11,31,446,1%-Keratin,Sp.2,B11,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.376,C,11,31,446,1%-Keratin,Sp.3,C11,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.371,D,11,31,446,1%-Keratin,blank,D11,6,31,NA,NA,NA - NA
0.381,A,12,31,446,1%-Keratin,Sp.1,A12,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.364,B,12,31,446,1%-Keratin,Sp.2,B12,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.377,C,12,31,446,1%-Keratin,Sp.3,C12,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.38,D,12,31,446,1%-Keratin,blank,D12,6,31,NA,NA,NA - NA
0.374,A,7,31,446,13d-Keratin,Sp.1,A7,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.488,B,7,31,446,13d-Keratin,Sp.2,B7,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.542,C,7,31,446,13d-Keratin,Sp.3,C7,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.365,D,7,31,446,13d-Keratin,blank,D7,6,31,NA,NA,NA - NA
0.362,A,8,31,446,13d-Keratin,Sp.1,A8,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.468,B,8,31,446,13d-Keratin,Sp.2,B8,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.527,C,8,31,446,13d-Keratin,Sp.3,C8,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.373,D,8,31,446,13d-Keratin,blank,D8,6,31,NA,NA,NA - NA
0.372,A,9,31,446,13d-Keratin,Sp.1,A9,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.48,B,9,31,446,13d-Keratin,Sp.2,B9,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.522,C,9,31,446,13d-Keratin,Sp.3,C9,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.384,D,9,31,446,13d-Keratin,blank,D9,6,31,NA,NA,NA - NA
0.375,A,1,31,446,5d-Keratin,Sp.1,A1,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.51,B,1,31,446,5d-Keratin,Sp.2,B1,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.587,C,1,31,446,5d-Keratin,Sp.3,C1,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.364,D,1,31,446,5d-Keratin,blank,D1,6,31,NA,NA,NA - NA
0.346,A,2,31,446,5d-Keratin,Sp.1,A2,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.489,B,2,31,446,5d-Keratin,Sp.2,B2,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.571,C,2,31,446,5d-Keratin,Sp.3,C2,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.35,D,2,31,446,5d-Keratin,blank,D2,6,31,NA,NA,NA - NA
0.339,A,3,31,446,5d-Keratin,Sp.1,A3,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.496,B,3,31,446,5d-Keratin,Sp.2,B3,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.578,C,3,31,446,5d-Keratin,Sp.3,C3,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.351,D,3,31,446,5d-Keratin,blank,D3,6,31,NA,NA,NA - NA
0.353,A,4,31,446,9d-Keratin,Sp.1,A4,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.466,B,4,31,446,9d-Keratin,Sp.2,B4,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.629,C,4,31,446,9d-Keratin,Sp.3,C4,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.358,D,4,31,446,9d-Keratin,blank,D4,6,31,NA,NA,NA - NA
0.348,A,5,31,446,9d-Keratin,Sp.1,A5,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.449,B,5,31,446,9d-Keratin,Sp.2,B5,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.628,C,5,31,446,9d-Keratin,Sp.3,C5,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.347,D,5,31,446,9d-Keratin,blank,D5,6,31,NA,NA,NA - NA
0.355,A,6,31,446,9d-Keratin,Sp.1,A6,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.452,B,6,31,446,9d-Keratin,Sp.2,B6,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.633,C,6,31,446,9d-Keratin,Sp.3,C6,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.378,D,6,31,446,9d-Keratin,blank,D6,6,31,NA,NA,NA - NA
0.219,E,1,31,446,M9,blank,E1,6,31,NA,NA,NA - NA
0.213,F,1,31,446,M9,Sp.1,F1,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.211,G,1,31,446,M9,Sp.2,G1,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.251,H,1,31,446,M9,Sp.3,H1,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.262,E,2,31,446,M9,blank,E2,6,31,NA,NA,NA - NA
0.255,F,2,31,446,M9,Sp.1,F2,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.241,G,2,31,446,M9,Sp.2,G2,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.28,H,2,31,446,M9,Sp.3,H2,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.269,E,3,31,446,M9,blank,E3,6,31,NA,NA,NA - NA
0.238,F,3,31,446,M9,Sp.1,F3,6,31,EKS17.29,need 16S,EKS17.29 - need 16S
0.224,G,3,31,446,M9,Sp.2,G3,6,31,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.293,H,3,31,446,M9,Sp.3,H3,6,31,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.352,A,10,32,446,1%-Keratin,Sp.1,A10,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.37,B,10,32,446,1%-Keratin,Sp.2,B10,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.365,C,10,32,446,1%-Keratin,Sp.3,C10,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.362,D,10,32,446,1%-Keratin,blank,D10,6,32,NA,NA,NA - NA
0.361,A,11,32,446,1%-Keratin,Sp.1,A11,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.36,B,11,32,446,1%-Keratin,Sp.2,B11,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.377,C,11,32,446,1%-Keratin,Sp.3,C11,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.367,D,11,32,446,1%-Keratin,blank,D11,6,32,NA,NA,NA - NA
0.382,A,12,32,446,1%-Keratin,Sp.1,A12,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.364,B,12,32,446,1%-Keratin,Sp.2,B12,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.38,C,12,32,446,1%-Keratin,Sp.3,C12,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.376,D,12,32,446,1%-Keratin,blank,D12,6,32,NA,NA,NA - NA
0.374,A,7,32,446,13d-Keratin,Sp.1,A7,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.501,B,7,32,446,13d-Keratin,Sp.2,B7,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.536,C,7,32,446,13d-Keratin,Sp.3,C7,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.367,D,7,32,446,13d-Keratin,blank,D7,6,32,NA,NA,NA - NA
0.359,A,8,32,446,13d-Keratin,Sp.1,A8,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.483,B,8,32,446,13d-Keratin,Sp.2,B8,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.521,C,8,32,446,13d-Keratin,Sp.3,C8,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.37,D,8,32,446,13d-Keratin,blank,D8,6,32,NA,NA,NA - NA
0.371,A,9,32,446,13d-Keratin,Sp.1,A9,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
0.497,B,9,32,446,13d-Keratin,Sp.2,B9,6,32,EKS20.10,Stenotrophomonas,EKS20.10 - Stenotrophomonas
0.52,C,9,32,446,13d-Keratin,Sp.3,C9,6,32,BR1.2,Acinetobacter,BR1.2 - Acinetobacter
0.381,D,9,32,446,13d-Keratin,blank,D9,6,32,NA,NA,NA - NA
0.374,A,1,32,446,5d-Keratin,Sp.1,A1,6,32,EKS17.29,need 16S,EKS17.29 - need 16S
